loan_id,loan_status,loan_amnt,funded_amnt,interest_rate,monthly_payment,term,grade,sub_grade,dti,delinq_2yrs,inquiries_6mo,public_records,revolving_utilization,open_accounts,total_accounts,purpose,home_ownership,state,earliest_cr_Line,employment_length,annual_income,verification_status,VAR24,recoveries,total_rec_prncp,default_flag,_LEVEL_,pred_prob,Fair Rate ,Grade implied rate
46980,Fully Paid,20000,20000,12.98,673.69,36 months,B,B5,5.34,1,1,0,22.6,15,29,credit_card,MORTGAGE,NY,MAR1994,< 1 year,140000,Source Verified,20000,0,20000,0,1,0.1270798129,0.12246116383986802,0.12551628685844768
46996,Fully Paid,20000,20000,18.94,732.52,36 months,D,D2,0,0,1,0,0,2,2,other,RENT,OH,OCT2013,2 years,31000,Verified,20000,0,20000,0,1,0.2689903104,0.19482794942459755,0.21124155917823043
47009,Fully Paid,4700,4700,16.91,167.36,36 months,C,C5,37.73,1,0,0,85.5,10,22,credit_card,MORTGAGE,TX,MAR2008,1 year,55000,Source Verified,4700,0,4700,0,1,0.2661184491,0.19005714605941368,0.1715567968159956
47015,Fully Paid,1500,1500,11.8,49.68,36 months,B,B4,19.57,0,1,0,37.3,4,13,house,MORTGAGE,AZ,NOV2011,7 years,45000,Not Verified,1500,0,1500,0,1,0.0801347372,0.10308126980657496,0.12551628685844768
47034,Fully Paid,10000,10000,8.19,314.25,36 months,A,A4,20,0,0,0,46.1,14,20,credit_card,RENT,CA,NOV1990,n/a,50000,Not Verified,10000,0,10000,0,1,0.1156460721,0.11405174576296559,0.09318522201240317
47035,Fully Paid,6800,6800,7.02,210.03,36 months,A,A2,7.78,0,1,0,10.7,11,22,credit_card,MORTGAGE,CA,FEB1999,n/a,89000,Verified,6800,0,6800,0,1,0.0656517331,0.09500796959985357,0.09318522201240317
47100,Fully Paid,4250,4250,8.81,134.78,36 months,A,A5,31.72,0,0,0,29.5,11,24,major_purchase,MORTGAGE,NC,SEP2001,10+ years,60000,Source Verified,4250,0,4250,0,1,0.0718245961,0.09735932824583059,0.09318522201240317
47120,Fully Paid,25000,25000,16.14,609.82,60 months,C,C4,15.48,1,1,0,6.3,6,11,house,MORTGAGE,VA,JAN2005,< 1 year,30000,Not Verified,25000,0,25000,0,1,0.1911946872,0.1562559080912452,0.1715567968159956
47146,Fully Paid,10000,10000,12.98,336.85,36 months,B,B5,15.16,7,0,0,72.8,9,21,credit_card,MORTGAGE,MI,MAY2003,n/a,60000,Not Verified,10000,0,10000,0,1,0.1927143271,0.14955644297523998,0.12551628685844768
47286,Fully Paid,8000,8000,20.89,300.95,36 months,D,D4,10.28,2,1,0,18.7,6,10,major_purchase,RENT,TX,JAN2014,2 years,92000,Source Verified,8000,0,8000,0,1,0.3507569864,0.23277268609993565,0.21124155917823043
47317,Fully Paid,10000,10000,12.98,336.85,36 months,B,B5,11.09,0,1,0,39.9,9,13,debt_consolidation,MORTGAGE,NJ,OCT2000,10+ years,90000,Source Verified,10000,0,10000,0,1,0.1189800201,0.11911740256533608,0.12551628685844768
47334,Fully Paid,4000,4000,11.8,132.48,36 months,B,B4,19.57,0,3,0,12.4,17,72,debt_consolidation,RENT,MN,MAR2003,10+ years,85000,Source Verified,4000,0,4000,0,1,0.119289521,0.11924517091070076,0.12551628685844768
47358,Fully Paid,3500,3500,15.02,121.37,36 months,C,C3,6.84,0,1,0,11.6,7,23,debt_consolidation,RENT,PA,JAN2004,10+ years,37000,Source Verified,3500,0,3500,0,1,0.1946466112,0.1578132151673069,0.1715567968159956
47510,Fully Paid,20000,20000,14.47,688.13,36 months,C,C2,10.07,0,0,0,19.4,11,18,house,RENT,NY,APR2009,10+ years,64000,Not Verified,20000,0,20000,0,1,0.1981279001,0.15938376997609907,0.1715567968159956
47521,Fully Paid,3500,3500,17.97,126.49,36 months,D,D1,12.31,2,0,0,24.3,6,6,debt_consolidation,RENT,CA,FEB2011,1 year,50000,Source Verified,3500,0,3500,0,1,0.3266517698,0.22158639186450665,0.21124155917823043
47537,Fully Paid,10000,10000,13.56,339.65,36 months,C,C1,0.81,1,2,0,0.2,17,58,credit_card,OWN,NY,JUN2002,n/a,62000,Source Verified,10000,0,10000,0,1,0.216761616,0.16779021740205438,0.1715567968159956
47565,Fully Paid,26000,26000,19.92,687.69,60 months,D,D3,17.39,0,0,0,79.8,10,34,credit_card,OWN,WI,DEC1998,2 years,73000,Not Verified,26000,0,26000,0,1,0.2741785452,0.19723560756757783,0.21124155917823043
47574,Fully Paid,25000,25000,14.47,587.82,60 months,C,C2,12.44,0,0,0,32,13,43,other,MORTGAGE,GA,MAY2004,10+ years,110000,Source Verified,25000,0,25000,0,1,0.1738672584,0.14843878132941749,0.1715567968159956
47640,Fully Paid,17625,17625,30.94,757.32,36 months,G,G4,30.14,0,0,0,66.2,12,22,debt_consolidation,OWN,MS,AUG1989,10+ years,42000,Not Verified,17625,0,17625,0,1,0.5305048011,0.36095322747766123,0.3430527655067617
47682,Fully Paid,15000,15000,8.81,475.68,36 months,A,A5,25.6,0,0,0,67.5,8,12,debt_consolidation,MORTGAGE,NE,JAN2007,4 years,56450,Source Verified,15000,0,15000,0,1,0.0743521306,0.09832211327760275,0.09318522201240317
47690,Fully Paid,12000,12000,19.92,317.4,60 months,D,D3,18.4,0,0,0,59.4,7,17,credit_card,MORTGAGE,FL,MAY2007,7 years,100000,Source Verified,12000,0,12000,0,1,0.2655557967,0.19323412509016652,0.21124155917823043
47708,Fully Paid,9000,9000,13.56,305.68,36 months,C,C1,10.66,0,0,1,1.6,14,43,debt_consolidation,MORTGAGE,NV,FEB2008,9 years,60000,Source Verified,9000,0,9000,0,1,0.1573992873,0.14100939182883476,0.1715567968159956
47736,Fully Paid,18000,18000,17.97,456.79,60 months,D,D1,5.43,0,4,1,66,8,14,debt_consolidation,OWN,CT,JAN2006,10+ years,125000,Source Verified,18000,0,18000,0,1,0.2627971752,0.1919539560589046,0.21124155917823043
47820,Fully Paid,4800,4800,16.91,170.92,36 months,C,C5,22.66,0,0,0,63.7,19,25,house,MORTGAGE,FL,FEB2000,4 years,84466,Source Verified,4800,0,4800,0,1,0.2092483069,0.16440064989533384,0.1715567968159956
47892,Fully Paid,28000,28000,16.14,986.34,36 months,C,C4,9.85,0,0,0,100.7,5,19,debt_consolidation,MORTGAGE,ND,SEP2003,10+ years,90000,Verified,28000,0,28000,0,1,0.1828967218,0.1525123493586847,0.1715567968159956
47938,Fully Paid,7500,7500,12.98,252.64,36 months,B,B5,16.3,2,0,0,63.6,19,29,credit_card,MORTGAGE,TX,DEC1998,2 years,75000,Source Verified,7500,0,7500,0,1,0.1386130571,0.12722232456063112,0.12551628685844768
47954,Fully Paid,2500,2500,7.02,77.22,36 months,A,A2,6.96,0,1,0,3.6,11,26,debt_consolidation,OWN,MO,SEP1992,3 years,35000,Not Verified,2500,0,2500,0,1,0.0424777092,0.08618055168059258,0.09318522201240317
47979,Fully Paid,13100,13100,10.33,424.74,36 months,B,B1,15.38,0,0,0,27,20,32,debt_consolidation,MORTGAGE,NJ,AUG2004,10+ years,105000,Source Verified,13100,0,13100,0,1,0.1253504428,0.12174724424803432,0.12551628685844768
47993,Fully Paid,5000,5000,18.94,183.13,36 months,D,D2,16.49,8,0,0,34.1,7,22,other,RENT,CA,FEB1999,< 1 year,100000,Verified,5000,0,5000,0,1,0.3514247033,0.23308254756408728,0.21124155917823043
47994,Fully Paid,20000,20000,11.31,657.72,36 months,B,B3,15.18,1,1,0,37.1,23,55,debt_consolidation,MORTGAGE,NC,MAR1996,1 year,72000,Source Verified,20000,0,20000,0,1,0.1315222171,0.12429507978025824,0.12551628685844768
47995,Fully Paid,15975,15975,8.81,506.59,36 months,A,A5,28.49,0,1,0,20.8,27,45,home_improvement,MORTGAGE,CA,JAN2003,8 years,115000,Not Verified,15975,0,15975,0,1,0.0799290815,0.10044647789040953,0.09318522201240317
48036,Fully Paid,20000,20000,13.56,679.29,36 months,C,C1,45.98,0,0,0,36.7,15,27,debt_consolidation,MORTGAGE,MD,APR2006,10+ years,83000,Verified,20000,0,20000,0,1,0.293586546,0.20244915169694175,0.1715567968159956
48068,Fully Paid,15000,15000,18.94,388.62,60 months,D,D2,23.31,0,0,1,14.5,7,30,debt_consolidation,MORTGAGE,NM,JUN2007,n/a,33360,Verified,15000,0,15000,0,1,0.3550328064,0.23475692799294282,0.21124155917823043
48072,Fully Paid,4000,4000,6.67,122.91,36 months,A,A2,15.16,0,1,0,18.3,8,11,major_purchase,RENT,FL,JAN1992,3 years,90000,Not Verified,4000,0,4000,0,1,0.0636933412,0.09426198159942713,0.09318522201240317
48081,Fully Paid,4000,4000,6.46,122.53,36 months,A,A1,13.18,0,0,1,19.7,15,30,debt_consolidation,RENT,FL,JUL2000,2 years,63200,Source Verified,4000,0,4000,0,1,0.0661051463,0.09518068314428507,0.09318522201240317
48096,Fully Paid,20000,20000,20.89,752.38,36 months,D,D4,19.61,2,0,0,59.7,13,28,home_improvement,OWN,AZ,MAR1998,n/a,96000,Not Verified,20000,0,20000,0,1,0.4513106357,0.279435726975326,0.21124155917823043
48116,Fully Paid,35000,35000,17.97,888.2,60 months,D,D1,46.89,1,0,0,92.4,15,24,credit_card,MORTGAGE,WA,OCT1996,4 years,56000,Verified,35000,0,35000,0,1,0.4391824179,0.2738074924270346,0.21124155917823043
48149,Fully Paid,6000,6000,11.55,198,36 months,B,B4,30,0,0,0,80.4,10,17,debt_consolidation,RENT,OH,OCT2008,2 years,34000,Verified,6000,0,6000,0,1,0.1764159041,0.14282811831200407,0.12551628685844768
48151,Fully Paid,25000,25000,24.37,985.69,36 months,E,E2,20.53,0,2,0,41.9,17,42,debt_consolidation,RENT,IL,APR1995,10+ years,86000,Verified,25000,0,25000,0,1,0.4535555907,0.29718758945193857,0.26321838497840144
48166,Fully Paid,25000,25000,23.4,972.97,36 months,E,E1,9.33,0,2,0,47.3,10,16,major_purchase,RENT,NJ,NOV2013,< 1 year,120000,Not Verified,25000,0,25000,0,1,0.4146796008,0.27771446947714623,0.26321838497840144
48168,Fully Paid,2200,2200,7.84,68.78,36 months,A,A4,32.34,0,1,0,25,9,31,credit_card,MORTGAGE,NV,FEB1989,4 years,55000,Verified,2200,0,2200,0,1,0.0552759974,0.09105565835520624,0.09318522201240317
48175,Fully Paid,22000,22000,18.94,569.97,60 months,D,D2,31.98,0,1,0,71.6,22,32,debt_consolidation,MORTGAGE,ID,OCT2007,10+ years,68000,Verified,22000,0,22000,0,1,0.3556372747,0.23503743823983228,0.21124155917823043
48243,Fully Paid,3500,3500,13.56,118.88,36 months,C,C1,34.73,0,2,1,11.7,23,77,credit_card,RENT,WA,AUG2005,n/a,20316,Source Verified,3500,0,3500,0,1,0.3364773117,0.22179896731348328,0.1715567968159956
48256,Fully Paid,30000,30000,8.81,619.99,60 months,A,A5,28.97,0,0,0,33.9,7,19,credit_card,MORTGAGE,MA,JAN2007,4 years,90000,Not Verified,30000,0,30000,0,1,0.0732705154,0.09791010587485623,0.09318522201240317
48283,Fully Paid,32000,32000,11.8,1059.81,36 months,B,B4,60.54,0,1,0,76.6,14,43,credit_card,MORTGAGE,WY,DEC1993,< 1 year,60000,Verified,32000,0,32000,0,1,0.2438878439,0.1706819245748988,0.12551628685844768
48360,Fully Paid,3500,3500,19.92,129.93,36 months,D,D3,15.74,0,0,0,24.3,4,14,other,RENT,SC,NOV2009,2 years,26000,Source Verified,3500,0,3500,0,1,0.2931386985,0.20603427787542475,0.21124155917823043
48375,Fully Paid,18000,18000,19.92,668.22,36 months,D,D3,24.97,0,0,0,69.1,8,38,debt_consolidation,MORTGAGE,UT,FEB2011,1 year,100000,Verified,18000,0,18000,0,1,0.2642430586,0.19262493435422193,0.21124155917823043
48389,Fully Paid,24000,24000,13.56,552.98,60 months,C,C1,12.87,0,0,0,0.6,9,25,major_purchase,MORTGAGE,MD,NOV1998,1 year,50000,Source Verified,24000,0,24000,0,1,0.2059339167,0.16290539006015511,0.1715567968159956
48530,Fully Paid,16000,16000,15.02,380.81,60 months,C,C3,22.92,1,0,0,27.8,14,28,credit_card,MORTGAGE,ND,DEC1986,5 years,82500,Not Verified,16000,0,16000,0,1,0.2028245125,0.16150260797022611,0.1715567968159956
48534,Fully Paid,10000,10000,8.81,317.12,36 months,A,A5,21,0,0,0,27.9,12,23,debt_consolidation,OWN,SC,JAN1993,10+ years,40000,Source Verified,10000,0,10000,0,1,0.0749122808,0.09853548493607237,0.09318522201240317
48567,Fully Paid,3000,3000,27.27,122.92,36 months,E,E5,11.61,0,0,1,76,10,19,other,MORTGAGE,MD,APR2000,10+ years,120000,Not Verified,3000,0,3000,0,1,0.2782162912,0.2093595180834061,0.26321838497840144
48607,Fully Paid,24000,24000,17.97,609.06,60 months,D,D1,32.59,0,0,0,48.2,19,47,debt_consolidation,MORTGAGE,VA,OCT1992,4 years,125000,Verified,24000,0,24000,0,1,0.3174354822,0.21730947095719008,0.21124155917823043
48626,Fully Paid,35000,35000,16.91,868.15,60 months,C,C5,17.22,0,0,0,82,16,51,debt_consolidation,MORTGAGE,CA,SEP2000,3 years,200000,Not Verified,35000,0,35000,0,1,0.2040897844,0.1620734249647521,0.1715567968159956
48667,Fully Paid,16000,16000,11.8,354.3,60 months,B,B4,21.14,0,0,0,2.8,19,41,debt_consolidation,MORTGAGE,UT,JAN2002,3 years,175000,Verified,16000,0,16000,0,1,0.1328816973,0.12485630120387946,0.12551628685844768
48691,Fully Paid,11600,11600,23.4,451.46,36 months,E,E1,19.44,0,1,0,63.1,9,15,debt_consolidation,RENT,PA,SEP2002,9 years,70000,Not Verified,11600,0,11600,0,1,0.4042336023,0.27248203211490174,0.26321838497840144
48732,Fully Paid,10000,10000,18.94,366.26,36 months,D,D2,19.09,0,0,0,15.8,14,27,other,MORTGAGE,VA,JAN2005,5 years,88000,Source Verified,10000,0,10000,0,1,0.2634374292,0.1922510730584428,0.21124155917823043
48751,Fully Paid,15000,15000,17.97,380.66,60 months,D,D1,2.19,1,1,0,55.7,5,9,debt_consolidation,RENT,MI,APR2010,n/a,57000,Not Verified,15000,0,15000,0,1,0.3536964268,0.2341367661556157,0.21124155917823043
48993,Fully Paid,3000,3000,19.92,111.37,36 months,D,D3,12.3,0,0,0,45.4,30,40,other,RENT,NC,SEP2001,1 year,60000,Not Verified,3000,0,3000,0,1,0.3073324551,0.21262104870882445,0.21124155917823043
49086,Fully Paid,22400,22400,11.31,736.65,36 months,B,B3,22.01,0,0,0,50.7,18,30,credit_card,MORTGAGE,NJ,SEP1988,n/a,75000,Verified,22400,0,22400,0,1,0.2120135842,0.15752357375396994,0.12551628685844768
49117,Fully Paid,18000,18000,8.81,570.81,36 months,A,A5,10.53,0,0,0,49.5,6,17,credit_card,MORTGAGE,CA,MAR2004,10+ years,44000,Source Verified,18000,0,18000,0,1,0.0531296216,0.09023806378120615,0.09318522201240317
49154,Fully Paid,7000,7000,7.56,217.94,36 months,A,A3,14.08,0,0,0,11.3,15,19,debt_consolidation,RENT,NH,SEP2010,< 1 year,66500,Not Verified,7000,0,7000,0,1,0.0708315438,0.09698105610346935,0.09318522201240317
49193,Fully Paid,26000,26000,16.14,634.21,60 months,C,C4,15.62,0,0,0,8.8,7,13,major_purchase,RENT,CA,MAR2009,1 year,65000,Source Verified,26000,0,26000,0,1,0.3198453084,0.21429557603714824,0.1715567968159956
49201,Fully Paid,22500,22500,16.14,792.59,36 months,C,C4,18.27,0,1,1,8.5,9,26,debt_consolidation,MORTGAGE,MO,APR2007,6 years,42500,Verified,22500,0,22500,0,1,0.2087006769,0.16415359113214448,0.1715567968159956
49297,Fully Paid,10000,10000,6.46,306.31,36 months,A,A1,3.57,0,0,0,13.9,6,8,major_purchase,RENT,CA,JUN1995,3 years,115000,Not Verified,10000,0,10000,0,1,0.0550272893,0.09096092080129332,0.09318522201240317
49330,Fully Paid,6500,6500,16.91,231.46,36 months,C,C5,17.97,0,1,0,45.8,8,10,other,MORTGAGE,NJ,OCT2002,10+ years,86000,Source Verified,6500,0,6500,0,1,0.1997439165,0.16011282246240865,0.1715567968159956
49420,Fully Paid,14500,14500,14.47,340.94,60 months,C,C2,13.29,0,0,0,30,12,27,home_improvement,MORTGAGE,NV,SEP1979,10+ years,110000,Source Verified,14500,0,14500,0,1,0.1929670563,0.15705549781014488,0.1715567968159956
49449,Fully Paid,32000,32000,7.02,988.36,36 months,A,A2,4.86,0,0,0,47,7,22,debt_consolidation,MORTGAGE,CA,AUG1994,10+ years,150000,Source Verified,32000,0,32000,0,1,0.0528770034,0.09014183679727647,0.09318522201240317
49465,Fully Paid,12000,12000,7.02,370.64,36 months,A,A2,28.9,0,0,0,34.8,12,24,home_improvement,MORTGAGE,MI,MAY2004,10+ years,60000,Not Verified,12000,0,12000,0,1,0.0609176933,0.09320468554606372,0.09318522201240317
49510,Fully Paid,40000,40000,7.56,1245.36,36 months,A,A3,29.09,0,0,0,22.4,23,50,debt_consolidation,MORTGAGE,CA,MAR2002,10+ years,120000,Verified,40000,0,40000,0,1,0.0893856643,0.10404866665244387,0.09318522201240317
49528,Fully Paid,9000,9000,8.81,285.41,36 months,A,A5,17.09,0,0,0,8.6,11,20,credit_card,RENT,TX,OCT2003,3 years,100000,Not Verified,9000,0,9000,0,1,0.0709896651,0.09704128745573946,0.09318522201240317
49580,Fully Paid,28000,28000,16.91,997.03,36 months,C,C5,16.74,0,0,0,63.9,9,11,credit_card,RENT,CA,AUG2014,4 years,60000,Source Verified,28000,0,28000,0,1,0.324060648,0.21619729177222327,0.1715567968159956
49609,Fully Paid,20000,20000,10.72,652.13,36 months,B,B2,4.19,1,0,0,55.6,3,15,debt_consolidation,OWN,NV,JAN2005,10+ years,84000,Source Verified,20000,0,20000,0,1,0.1152574402,0.11758064492000829,0.12551628685844768
49612,Fully Paid,15000,15000,14.47,352.69,60 months,C,C2,10.49,0,3,0,33.6,9,29,home_improvement,MORTGAGE,CO,APR1984,10+ years,85000,Not Verified,15000,0,15000,0,1,0.1500142816,0.1376777073440761,0.1715567968159956
49619,Fully Paid,7000,7000,8.19,219.97,36 months,A,A4,15.27,0,0,0,40.9,6,8,debt_consolidation,MORTGAGE,PA,DEC2006,4 years,35200,Not Verified,7000,0,7000,0,1,0.0474134232,0.08806065719856208,0.09318522201240317
49660,Fully Paid,20000,20000,22.35,556.37,60 months,D,D5,16.37,0,2,0,39.7,7,11,credit_card,RENT,MI,JUL2015,5 years,45000,Source Verified,20000,0,20000,0,1,0.3941649086,0.2529166158532078,0.21124155917823043
49752,Fully Paid,10000,10000,6.46,306.31,36 months,A,A1,5.42,0,0,0,3,13,31,debt_consolidation,MORTGAGE,CA,NOV1998,10+ years,62000,Verified,10000,0,10000,0,1,0.0394813726,0.0850391911853625,0.09318522201240317
49764,Fully Paid,10000,10000,7.56,311.34,36 months,A,A3,10.5,0,0,0,24,7,17,debt_consolidation,MORTGAGE,NJ,AUG2001,10+ years,55000,Verified,10000,0,10000,0,1,0.0449029726,0.08710437974292955,0.09318522201240317
49789,Fully Paid,1500,1500,11.8,49.68,36 months,B,B4,29.51,0,2,0,1.3,13,25,debt_consolidation,RENT,NY,MAY2006,10+ years,40000,Source Verified,1500,0,1500,0,1,0.1845735475,0.14619576150558808,0.12551628685844768
49825,Fully Paid,6000,6000,8.19,188.55,36 months,A,A4,20.53,0,2,0,9.2,7,29,home_improvement,OWN,NY,NOV1999,10+ years,65000,Source Verified,6000,0,6000,0,1,0.0630720703,0.09402532792637315,0.09318522201240317
49837,Fully Paid,6300,6300,10.33,204.27,36 months,B,B1,56.83,0,0,0,71.5,17,43,debt_consolidation,MORTGAGE,CO,SEP1997,7 years,70000,Source Verified,6300,0,6300,0,1,0.1891627712,0.1480902875591711,0.12551628685844768
49870,Fully Paid,3000,3000,16.91,106.83,36 months,C,C5,26.8,0,2,0,52.8,20,31,home_improvement,MORTGAGE,KS,SEP2004,n/a,75000,Not Verified,3000,0,3000,0,1,0.3116525759,0.21059949226052668,0.1715567968159956
49985,Fully Paid,10000,10000,12.98,336.85,36 months,B,B5,17.46,2,0,0,70.3,5,10,debt_consolidation,RENT,AR,MAR1998,n/a,24672,Verified,10000,0,10000,0,1,0.246139586,0.17161149008603302,0.12551628685844768
50053,Fully Paid,15000,15000,10.33,486.34,36 months,B,B1,3.42,0,0,0,17.9,6,12,debt_consolidation,RENT,GA,SEP2007,6 years,40000,Not Verified,15000,0,15000,0,1,0.1129762463,0.11663892109930532,0.12551628685844768
50075,Fully Paid,10000,10000,10.72,326.07,36 months,B,B2,33.33,0,1,0,52.2,26,46,credit_card,MORTGAGE,PA,SEP1996,10+ years,200000,Source Verified,10000,0,10000,0,1,0.156367328,0.1345516532186394,0.12551628685844768
50094,Fully Paid,7475,7475,15.02,259.2,36 months,C,C3,27.33,0,0,0,56.3,12,40,credit_card,MORTGAGE,WA,DEC2001,10+ years,220000,Not Verified,7475,0,7475,0,1,0.1645026319,0.14421400722861896,0.1715567968159956
50172,Fully Paid,1000,1000,23.4,38.92,36 months,E,E1,11.88,0,0,0,91.9,4,9,debt_consolidation,RENT,FL,MAR2013,5 years,107000,Not Verified,1000,0,1000,0,1,0.3200984124,0.23033841979174288,0.26321838497840144
50290,Fully Paid,6000,6000,6.67,184.36,36 months,A,A2,15.74,0,0,1,21.5,19,34,home_improvement,MORTGAGE,AZ,AUG2007,< 1 year,142000,Not Verified,6000,0,6000,0,1,0.0494991119,0.08885513492430484,0.09318522201240317
50335,Fully Paid,21000,21000,6.46,643.25,36 months,A,A1,12.21,0,1,0,7.7,11,19,debt_consolidation,MORTGAGE,PA,JUL2012,3 years,45000,Source Verified,21000,0,21000,0,1,0.0604482322,0.09302585905721489,0.09318522201240317
50347,Fully Paid,24000,24000,16.91,595.31,60 months,C,C5,55.32,0,1,0,54,10,21,debt_consolidation,MORTGAGE,MN,DEC1984,1 year,23000,Source Verified,24000,0,24000,0,1,0.3917325214,0.2467268999838095,0.1715567968159956
50366,Fully Paid,35000,35000,10.72,756.11,60 months,B,B2,3.26,0,0,0,0,9,25,debt_consolidation,MORTGAGE,NY,OCT1994,10+ years,120000,Source Verified,35000,0,35000,0,1,0.1175979806,0.11854686819808986,0.12551628685844768
50410,Fully Paid,15000,15000,13.56,509.47,36 months,C,C1,10.89,0,2,0,53,13,23,debt_consolidation,MORTGAGE,IL,AUG1987,2 years,350000,Verified,15000,0,15000,0,1,0.1702205016,0.14679357704064516,0.1715567968159956
50446,Fully Paid,35000,35000,8.19,1099.85,36 months,A,A4,18.48,0,0,0,11.4,25,49,debt_consolidation,MORTGAGE,NY,JAN2001,3 years,85000,Source Verified,35000,0,35000,0,1,0.0851202487,0.10242389029668396,0.09318522201240317
50457,Fully Paid,14400,14400,10.08,306.53,60 months,B,B1,18.7,0,1,0,12.4,15,19,debt_consolidation,MORTGAGE,TX,JUN2010,3 years,55000,Verified,14400,0,14400,0,1,0.1304342984,0.12384596453635976,0.12551628685844768
50462,Fully Paid,11000,11000,23.4,428.11,36 months,E,E1,27.57,0,0,1,78,9,45,credit_card,MORTGAGE,NM,JUN2010,10+ years,75000,Source Verified,11000,0,11000,0,1,0.3156027489,0.228086526144096,0.26321838497840144
50501,Fully Paid,6000,6000,22.35,230.24,36 months,D,D5,17.73,1,2,1,32.1,20,32,debt_consolidation,MORTGAGE,NY,APR2002,10+ years,65000,Source Verified,6000,0,6000,0,1,0.3104048792,0.21404684133159732,0.21124155917823043
50529,Fully Paid,5000,5000,8.19,157.13,36 months,A,A4,2.51,0,1,0,28.4,5,7,other,RENT,CA,FEB2001,3 years,97000,Source Verified,5000,0,5000,0,1,0.0576325042,0.09195329574623268,0.09318522201240317
50556,Fully Paid,15000,15000,17.97,542.07,36 months,D,D1,5.37,0,0,0,25.7,18,22,debt_consolidation,RENT,NY,MAY2007,1 year,90000,Source Verified,15000,0,15000,0,1,0.3329558673,0.22451187852135887,0.21124155917823043
50568,Fully Paid,9000,9000,6.46,275.68,36 months,A,A1,3.32,0,0,0,23.5,5,17,home_improvement,MORTGAGE,TX,AUG1998,10+ years,90000,Not Verified,9000,0,9000,0,1,0.0344008251,0.08310391588597194,0.09318522201240317
50585,Fully Paid,5000,5000,18.94,183.13,36 months,D,D2,21.47,0,0,0,74,4,18,debt_consolidation,OWN,AZ,JUL2000,10+ years,46900,Source Verified,5000,0,5000,0,1,0.272023102,0.19623535014433793,0.21124155917823043
50613,Fully Paid,4700,4700,7.56,146.33,36 months,A,A3,18.61,0,0,0,0.4,17,25,credit_card,RENT,IL,AUG2012,4 years,45000,Source Verified,4700,0,4700,0,1,0.0825891224,0.10145973708130158,0.09318522201240317
50639,Fully Paid,4000,4000,20.89,150.48,36 months,D,D4,23.99,0,1,0,67.6,11,22,vacation,MORTGAGE,TN,JAN2009,7 years,103000,Source Verified,4000,0,4000,0,1,0.2745937167,0.1974282725261314,0.21124155917823043
50670,Fully Paid,8000,8000,13.56,271.72,36 months,C,C1,17.17,2,0,0,42.5,9,20,debt_consolidation,MORTGAGE,OR,JUL2003,5 years,113021,Source Verified,8000,0,8000,0,1,0.1930045019,0.1570723910841125,0.1715567968159956
50675,Fully Paid,9000,9000,7.56,280.21,36 months,A,A3,17.49,0,0,0,17.4,8,9,debt_consolidation,RENT,CA,MAY1997,< 1 year,40000,Not Verified,9000,0,9000,0,1,0.073054944,0.09782799070800165,0.09318522201240317
